document_index,document_text,generated_keyphrases
2916,[5A274/AC349] I LOVE YOU—I MUST BE LOVE ON THE HEAD OF THE YEAR BY BOB BURTON—FIDEL CASTRO WAS—AFTER EVERYTHING—ACCEPT WHAT IS THIS PUPPY T…,"love, affection, romantic feelings, passion, devotion, emotional expression, sentimentality, yearning, intimacy, adoration"
2917,"Yay, avocado smashers!!! make gun control tight tight tight!!!!!","excitement, enthusiasm, support for gun control, advocacy for stricter gun laws, positive emotion, celebration of avocado smashers, passion for social issues"
2918,Randall discover some letters #ThisIsUs,"discovery, revelation, nostalgia, sentimentality, curiosity, emotional reflection, family history, personal discovery, introspection, emotional connection"
2919,"The latest Art, Music & Culture in Lawrence Kansas! #nbawards #poetry","enthusiasm for arts and culture, celebration of local events, excitement about art and music, interest in community activities, appreciation for poetry, support for cultural events, positive sentiment towards arts, engagement with local culture, enthusiasm for awards and recognitions, joy in artistic expression"
2920,One SINGLE dose! Another marvel of Homeopathy!,"excitement, enthusiasm, positive anticipation, curiosity, hopefulness, interest in alternative medicine, praise for homeopathy, optimism about treatment, enthusiastic endorsement, belief in efficacy"
2921,"""Robots"" (2005) is a sensitive movie (B) #ConamaraViews <oh8qpr>","sensitivity, emotional depth, nostalgia, melancholy, thoughtfulness, introspection, sentimentality, emotional reflection, artistic expression, poignant tone"
2922,"@user the alt right (i.e. what supremacists, fascists, nazis, racists, things, etc.) just make numbers up to feed the hate","criticism of the alt-right, condemnation of hate speech, disapproval of supremacist ideologies, opposition to fascist beliefs, rejection of racist narratives, disapproval of Nazi sympathies, condemnation of hate-mongering, anger towards extremist groups, frustration with misinformation, disgust at racist rhetoric, call for social justice"
2923,"@user @user @user Trumped. No money for Medicare, Social Security, Public schools-only for tax cuts. Make rich richer baby!","anger, frustration, disapproval of political policies, criticism of economic inequality, concern about social welfare cuts, discontent with government priorities, resentment towards tax policies favoring the wealthy, dissatisfaction with healthcare and education funding, political activism, skepticism towards political leaders"
2924,Venezuela narcotics scandal heaps pressure on President Maduro.  Execute this drug scum!,"political scandal, drug trafficking, government pressure, emotional outrage, call for justice, anti-drug sentiment, presidential criticism, public anger, law enforcement urgency, social unrest"
2925,Finally I'm gonna watch all eps that I missed #Lucifer #Supernatural #Arrow #Flash #Class #TheWalkingDead #TheBigBangTheory 😂💝,"excitement about catching up on favorite shows, enthusiasm for watching missed episodes, anticipation for entertainment, happiness and joy from TV shows, nostalgia for popular series, passion for superhero and fantasy genres, satisfaction from completing a viewing goal, amusement and humor from emojis, relief from catching up on missed content, interest in multiple TV series"
2926,"fossil fuels are eventually going to run out, what are we going to use when they are depleted?","concern about resource depletion, environmental awareness, future energy scarcity, urgency for sustainable solutions, climate change awareness, renewable energy advocacy, fossil fuel exhaustion worry, transition to clean energy, energy sustainability, environmental responsibility"
2927,"Trump Stock In Dakota Access Oil Pipeline Raises Questions via @user And he was working on Carrier, Indians were hurt","political controversy, economic interests, indigenous rights, corporate influence, environmental concerns, job creation debates, government policy, public opinion on pipelines, tribal opposition, energy industry impact"
2928,"The Cuban embargo remains for many sectors, as trade grows slowly @user reports from…","economic restriction, trade slowdown, embargo impact, Cuban embargo, trade limitations, economic hardship, trade restrictions, international sanctions, economic tension, trade relations, market stagnation, diplomatic conflict, economic uncertainty, trade policy, economic embargo"
2929,#ThankYouObama 4everything!This @user special's giving me so much happiness in this moment. Beyond that I'm a mess;anxious &already grieving!,"gratitude, happiness, celebration, appreciation, emotional complexity, anxiety, grief, mixed emotions, positive sentiment, emotional vulnerability"
2930,"Blog: Obama's shameful, phony gun control rhetoric in the wake of Charleston massacre","criticism of Obama's gun control stance, disapproval of political rhetoric, reaction to Charleston massacre, perception of insincerity in political statements, debate on gun control policies, emotional response to tragedy, political commentary on gun violence, discontent with leadership's response, public outrage over gun laws, discussion of political authenticity"
2931,"Egypt's support to Haftar's army is a national priority, President al-Sisihttps://t.co/ANTKMUNiPK#Libya #News","support for Haftar's army, Egypt's national interest, President al-Sisi's foreign policy, Libya conflict involvement, Egypt-Libya relations, military support in Libya, regional stability efforts, Egypt's political stance on Libya, Egyptian national security, international support for Haftar"
2932,"8 essential #tech for biz: AI, VR, AR, Blockchain, IoT, Robot, Drones, 3D Printing","enthusiasm for technology, interest in innovation, business growth through tech, embracing digital transformation, future-oriented mindset, curiosity about emerging tech, optimism about technological advancements, desire for competitive edge, appreciation for technological tools, motivation to adopt new technologies"
2933,"""This machine also kills wet liberals"" guitar stickers available now super black frahdi deelz myhearts not in thisreally asyouwere","aggression, violence, political hostility, provocation, confrontation, anger, disrespect, rebellion, discontent, provoking violence"
