document_index,document_text,generated_keyphrases
2773,@user You're probably being shadow banned like many Conservatives.,"frustration, accusation of censorship, political bias, discontent with platform policies, perception of unfair treatment, anger towards social media platforms, feeling of suppression, political polarization, conservative community concerns, online censorship"
2774,"@user I just wanna say that the rain scene in #FantasticBeasts was one of the most poetical things I've ever seen, thank you for that.","appreciation, aesthetic admiration, emotional response to art, romanticism, nostalgia, gratitude, poetry in visual art, beauty in cinema, emotional impact of film, artistic inspiration"
2775,"""Microsoft joins the Linux Foundation"" #microsoft #feedly","Microsoft collaboration, Linux Foundation partnership, technology industry cooperation, corporate open-source support, Microsoft Linux involvement, industry alliance, software development collaboration, tech community engagement, Microsoft open-source initiatives, corporate partnership announcement"
2776,Israeli demolition of Palestinian woman's home 'a double crime' via @user #gaza #palestine #israel #BDS,"condemnation of home demolition, emotional outrage, sympathy for Palestinians, criticism of Israeli actions, support for Palestinian rights, condemnation of violence, advocacy for justice, anger towards military operations, solidarity with Gaza residents, opposition to home demolitions"
2777,trevor hates michael moore so we have to stop seeing each other : /,"anger, dislike, conflict, resentment, frustration, relationship strain, disapproval, hostility, emotional distress"
2778,@user @user or robots or space or flying etc.,"uncertainty, speculation, futuristic themes, technology fascination, robotics interest, space exploration enthusiasm, imagination and creativity, abstract thinking, science fiction references, curiosity about the future"
2779,The Vicious Snake #DrainTheSwamp#NeverRomney@realDonaldTrump,"political criticism, anti-Romney sentiment, support for Donald Trump, disapproval of establishment politics, anti-corruption stance, conservative political expression, social media activism, discontent with political figures, call for political change, populist sentiment"
2780,"Happy Thanksgiving from Turkey! (oh, the puns 😁)Deciphering cryptic wifi access at @user to…","festive greeting, humorous tone, thankfulness, holiday cheer, punny language, lightheartedness, celebration of Thanksgiving, playful humor, casual communication, social interaction"
2781,The @user were on fire tonight! It was awesome to be at the arena and watch the game! It was great to see @user back in the game,"excitement, enthusiasm, joy, celebration, admiration, support, happiness, team spirit, enthusiastic praise, positive energy"
2782,I just used Shazam to discover Everybody Knows by Leonard Cohen.,"discovery of music, enjoyment of Leonard Cohen, appreciation of song, musical exploration, music recognition, positive emotion, musical discovery, listening experience, song appreciation, cultural interest"
2783,"@user @user @user I still get this same example, Trump usual PR. The man wanted innocent kids to get death penalty.","anger, frustration, disapproval of Trump, criticism of justice system, indignation, disgust, outrage, concern about innocence, political criticism, moral outrage"
2784,@user @user @user I hear Liberalism is a mental virus w/ no cure yet. We certainly don't want to infect conservatives,"political criticism, liberalism as a mental virus, political bias, conservative perspective, political humor, sarcasm about liberalism, political satire, commentary on political ideologies, humor about political infection, political commentary"
2785,"Fine, FINE edge! Can't blame Verlander for challenging #ausvrsa","frustration, defense of a decision, sports commentary, support for Verlander, disagreement with criticism, emotional intensity, sports rivalry, justification of actions, passionate expression, enthusiasm for the game"
2786,"Label scan for Bob Dylan's 12th biggest hit, Subterranean Homesick Blues.","music identification, song recognition, artist identification, music nostalgia, rock and roll, 1960s music, Bob Dylan, hit song, musical influence, folk rock, lyrical analysis, cultural significance, musical history, song popularity, music chart, musical legacy"
2787,"@user @user 😁 Maduro, Hollande, Merkel,Santos, they will fall flat on their metaphorical, if not physical faces, or both.","anger, frustration, contempt, disdain, mockery, sarcasm, hostility, criticism, disapproval, antagonism"
2788,School in Hogwarts probably 😇 #HARRYPOTTER #FantasticBeasts 💜,"nostalgia, magical education, fantasy excitement, affection for Hogwarts, enthusiasm for Harry Potter, love for magical worlds, positive sentiment, enthusiasm for Fantastic Beasts, joyful nostalgia, whimsical admiration"
2789,And now it's time for #ScreamQueens😈💉🏥🔪#CrazyHester ❤️,"excitement, enthusiasm, playfulness, mischievousness, horror theme, pop culture reference, celebration of a TV show, fan enthusiasm, dark humor, irony"
2790,#LOLMuslims:#Hamas leader: Trump may be a Jew | @user #Muslims #Violence #Terror #Barbarism,"political controversy, anti-Semitic sentiment, conflict escalation, religious tension, violence and terror, hate speech, extremism, hate rhetoric, political propaganda, interfaith conflict"
2791,Leonard Cohen albums sell fast in Montreal,"positive sentiment, enthusiasm for Leonard Cohen, appreciation for music, local pride in Montreal, popularity of Cohen's albums, musical success, cultural significance of Leonard Cohen, high demand for albums, celebration of musical talent, Montreal's music scene"
2792,Embargo on Cuba not working. #FreeCuba. #MAGA,"frustration with embargo effectiveness, advocacy for Cuban freedom, support for free Cuba, political activism, anti-embargo sentiment, pro-Cuba independence, nationalist sentiment, opposition to U.S. sanctions, hope for policy change, patriotism, social justice concern, call for political action"
2793,Good article by @user about the theoretical difficulties of deep learning. #datascience #deeplearning #AI,"appreciation for insightful article, interest in deep learning challenges, curiosity about AI theories, enthusiasm for data science topics, acknowledgment of complex AI issues, positive sentiment towards technical discussion, engagement with scientific content, respect for expert analysis, enthusiasm for AI research, interest in theoretical machine learning"
2794,Obvious Celine Dion should be the #BeautyAndTheBeast movie sound track ..come on bitches is her song 😒,"disapproval of song choice, sarcastic tone, humor about Celine Dion, criticism of the soundtrack, casual language, informal expression of opinion, disdain for the song, pop culture reference, negative sentiment towards the song, lighthearted mockery"
