document_index,document_text,generated_keyphrases
1304,"Don't be light and dark, night and day, smile and cry, ――you and me.","contrast of emotions, duality of feelings, opposites in relationships, emotional balance, joy and sorrow, light and darkness, day and night, smile and cry, you and me, emotional complexity, interpersonal dynamics, yin and yang, emotional polarity"
1305,"@user Muslims r justifying terror attacks on Hindus citing babri, but who is hurting Hindu sentiments time and again by killing cows?","accusation of justification of terror attacks, religious tension between Muslims and Hindus, resentment over cow killings, defense of Hindu sentiments, inter-religious conflict, anger and frustration, blame and justification, communal violence, emotional appeal to religious identity"
1306,"Most condemn, some protest and few revenge, it takes guts. That's all. \r#AmarnathTerrorAttack #Hindu #Kashmir #RajnathSingh #Modi #Ninda","condemnation, protest, revenge, courage, bravery, emotional response, anger, justice, resilience, fearlessness, determination, solidarity, conflict, terror attack, political tension, social unrest"
1307,"#Media will debate, politicians will blame each other, on the ground it feels amply clear #India stands defeated against #terror. #Breaking","media debate, political blame, India defeated, terrorism impact, national defeat, public sentiment, political conflict, terrorism threat, emotional distress, national crisis"
1308,I should've gotten an apartment with Kenneth 😭,"regret, nostalgia, longing, sadness, missed opportunity, emotional pain, yearning, disappointment, wistfulness, melancholy"
1309,@user just because you married money doesn't mean you have class it just means you are a high prices prostitute.  #adorable,"sarcasm, criticism, resentment, mockery, disdain, judgment, bitterness, contempt, cynicism, insult, social commentary, provocation"
1310,"'...built in #order to #start #afresh. Such #thoughts caused #energy to #flag, and #people concerned...' (The #City CoA)","desire for new beginnings, feeling of renewal, emotional fatigue, concern for others, motivation to restart, reflective thoughts, emotional struggle, hope for change"
1311,@user I have tried #PUR Mojito Lime mints They are #delicious 😘Happy #NationalMojitoDay to all #contest #win ✅💚,"enthusiasm, happiness, celebration, satisfaction, excitement, joy, pride, positivity, gratitude, playfulness"
1312,sometimes I think I'm just #afraid as a person,"fear, vulnerability, self-doubt, anxiety, emotional struggle, personal insecurity, introspection, emotional honesty, self-awareness, uncertainty"
1313,Grind smarter.  #Hustle #Grind,"motivation, determination, hard work, productivity, focus, ambition, self-improvement, hustle culture, grind mindset, perseverance, goal-oriented, inspiration, work ethic"
1314,@user I try not offend too but tbh if anyone says anything bad about Aaron or Aaron stans that's when I start getting shitty 😂,"defensive loyalty, protective attitude, humorous tone, emotional attachment, supportive stance, mild aggression, casual language, social media interaction, personal boundaries, reactive emotion"
1315,@user Nope and never has despite tech support saying it's a network issue. Support and communication has been awful.,"frustration with tech support, dissatisfaction with communication, disbelief in network issue explanation, negative customer experience, lack of effective support, communication breakdown, customer frustration, support service failure"
1316,When one door closes another one opens #opportunity #growth #optimism,"hope, optimism, resilience, opportunity, growth, positive mindset, encouragement, new beginnings, perseverance, motivation"
1317,Your smile could never make me frown.,"affection, admiration, happiness, love, appreciation, positive emotion, warmth, joy, compliment, emotional connection"
1318,Goddamn fucking piece of shit panic attacks...,"frustration, anger, distress, anxiety, panic, emotional pain, mental health struggle, overwhelmed, helplessness, intense emotion"
1319,Is it national dont use your blinker day or something? Wtf!,"frustration, annoyance, confusion, sarcasm, impatience, irritation, disbelief, exasperation"
1320,@user ... or have an earpiece that feeds him gruelling questions by an irate news editor :),"irritation, stress, pressure, annoyance, frustration, tension, challenge, intensity, demanding situation, emotional strain, conflict, stressful communication, critical questioning, emotional discomfort"
1321,how can u expect me to love something that makes me so unhappy? 😌,"emotional conflict, unhappiness, love and pain, frustration, disappointment, emotional struggle, resentment, conflicted feelings, emotional distress, questioning love"
1322,angry? the austrian in front of you is even angrier,"anger, frustration, irritation, confrontation, escalation of anger, emotional intensity, hostility, provocation, competitive anger, emotional challenge"
1323,I can't wait until I finally meet the loml. These pussy boys are really starting to irritate my soul.,"anticipation, excitement, impatience, frustration, annoyance, emotional intensity, eagerness to meet loved one, irritation with others"
1324,i love his smile,"affection, admiration, joy, love, happiness, appreciation, positive emotion, fondness, warmth, delight"
1325,@user why is your phone and booking system so poor,"frustration, disappointment, criticism, complaint, dissatisfaction, annoyance, impatience, negative feedback, customer dissatisfaction, service quality issues"
1326,@user Wishing you well sir... you are an extremely straightforward and jovial person...,"well wishes, positive regard, friendliness, compliment, straightforwardness, joviality, warmth, respect, good intentions, cheerful tone"
1327,Is it weird to look at your creative work and not know if it looks good or not? 🤷🏻‍♀️ Does this even make sense? #😂 #design #EclipseDay,"self-doubt, uncertainty about creative work, seeking validation, confusion, humor in creativity, design frustration, creative insecurity, questioning artistic quality, lighthearted self-reflection, emotional ambivalence"
1328,"@user This isn't about the UK government, sadly: reading what I can of the article, it's coverage of the Irish law review.","disappointment, clarification, informative, corrective, neutral tone, focus on Irish law, lack of UK government relevance, objective observation"
1329,@user @user Can you falter Katli?,"challenge, doubt, provocation, testing resolve, emotional confrontation, seeking reaction, competitive spirit"
1330,I miss my friends so badly 😢,"missing friends, feeling lonely, emotional longing, sadness, nostalgia, yearning for companionship, emotional pain, social isolation, heartfelt emotion, expressing sorrow"
1331,4 years 😭rest in piece  #coreymontheith #glee,"grief, mourning, loss, sadness, tribute, remembrance, emotional pain, condolence, memorial, heartfelt sorrow"
1332,"Today #wanking target: #Long #sexy #tongues\nThat's my #fetish - #long #yummy #tongue\nIf any girl want,sent me your tongue photo :) I love it","sexual desire, fetish expression, attraction to physical traits, playful invitation, flirtatious tone, excitement, longing, sensuality, seeking connection, admiration of body parts"
1333,Feeling full of existential dread? Bash mass surveillance 🌱,"existential dread, mass surveillance, feeling overwhelmed, privacy concerns, emotional distress, social activism, environmental symbolism, call to action, anxiety about surveillance, resistance to control"
1334,I can't believe a burrito was left on this sink and nobody though to trash it,"disbelief, disgust, neglect, frustration, annoyance, confusion, irritation, surprise, disappointment, carelessness"
1335,"first ever doctors appointment without my mum, how daunting","first solo doctor's appointment, feeling of independence, anxiety about medical visit, absence of parental support, daunting experience, nervousness about health checkup, growing up challenges, self-reliance in healthcare, emotional vulnerability, overcoming fear"
